"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
297,663558,"Moran, Jovani",659,45.1,0.327,0.143,0.389,0.469,0.421,0.43,0.334,16,49,88.1,13.8,2259,93.2,94.18,18,109,188,1,6.84,112,148,119,150,295,326,294
297,606303,"Payamps, Joel",704,42.2,0.167,0.017,0.278,0.183,0.177,0.211,0.195,10,60,85.1,3.8,2736,84.2,83.4,29,92,205,-0.7999999999999972,5.83,110,151,118,148,300,323,294
297,571656,"Farmer, Buck",740,40.1,0.273,0.247,0.274,0.519,0.347,0.332,0.265,21,77,90.6,24.7,2276,93.6,93.39,22,143,154,-0.19999999999998863,6.16,110,147,122,148,293,321,294
297,630023,"Chirinos, Yonny",947,31.4,0.345,0.382,0.298,0.727,0.465,0.483,0.367,19,55,92.5,21.8,2221,88.6,88.76,18,129,168,0.20000000000000284,6.34,107,148,117,147,300,324,298
296,650556,"Abreu, Bryan",783,37.8,0.241,0.148,0.375,0.389,0.317,0.283,0.203,13,54,92,20.6,2399,97.7,98.02,43,123,173,0.29999999999999716,6.66,109,149,113,148,295,322,291
296,664139,"Gibaut, Ian",696,42.5,0.134,0.149,0.158,0.284,0.244,0.252,0.153,9,67,86.2,26.5,2231,95,96.1,45,152,144,1.0999999999999943,6.96,108,146,123,148,291,320,293
296,664208,"Maton, Phil",684,43.3,0.146,0.073,0.224,0.22,0.206,0.219,0.15,12,82,79.1,4.4,3140,73.8,74.13,51,155,141,0.29999999999999716,7.18,110,147,111,149,291,321,291
294,640455,"Manaea, Sean",1110,26.5,0.25,0.268,0.289,0.518,0.369,0.347,0.25,14,56,86.9,20.6,2093,83.1,84.17,36,133,161,1.1000000000000085,6.96,107,148,116,147,297,322,295
293,670912,"Oviedo, Johan",1766,16.6,0.177,0.113,0.224,0.29,0.221,0.262,0.226,11,62,85.4,14.8,2422,80.9,82.2,47,142,151,1.2999999999999972,7.02,111,148,113,150,295,322,300
293,680704,"Sandlin, Nick",557,52.6,0.158,0.14,0.175,0.298,0.229,0.229,0.17,9,57,82,13.7,2579,79.3,79.54,50,143,150,0.20000000000000284,6.47,112,148,118,146,296,312,290
293,675916,"Karinchak, James",495,59.2,0.193,0.246,0.212,0.439,0.353,0.395,0.231,11,57,92.8,26,2264,95,94.67,38,141,152,-0.29999999999999716,6.09,113,147,114,147,296,314,292
292,547179,"Lorenzen, Michael",1415,20.6,0.179,0.218,0.186,0.397,0.269,0.298,0.232,14,78,84.2,6.9,2125,85.1,84.32,52,161,131,-0.7999999999999972,5.84,117,145,119,148,286,324,304
292,571760,"Heaney, Andrew",1613,18.1,0.31,0.202,0.3,0.512,0.362,0.408,0.344,26,84,88,7,2121,84,84.03,42,166,126,0,6.47,112,152,118,147,302,332,299
292,656605,"Keller, Mitch",1873,15.6,0.19,0.06,0.25,0.25,0.219,0.266,0.223,16,84,82.8,13.9,2757,82.8,82.81,36,147,145,0,6.44,110,150,117,149,299,321,296
291,663941,"Beck, Tristan",756,38.5,0.149,0.027,0.183,0.176,0.196,0.303,0.229,11,74,90.3,9.8,2088,94.3,95.16,22,122,169,0.9000000000000057,6.78,106,150,116,149,298,327,297
291,666745,"Brito, Jhony",884,32.9,0.282,0.141,0.297,0.423,0.342,0.35,0.293,20,71,87.7,8.5,2109,95.8,95.49,23,146,145,-0.29999999999999716,6.21,110,151,118,151,300,328,287
290,592826,"Velasquez, Vince",650,44.6,0.192,0.115,0.25,0.308,0.237,0.225,0.191,15,78,84.1,22,2508,83.2,83.94,45,141,149,0.7000000000000028,6.63,108,148,111,149,299,322,301
290,672282,"Detmers, Reid",1579,18.4,0.184,0.122,0.296,0.306,0.278,0.27,0.194,9,49,83.6,11.9,2463,75.5,74.15,31,93,197,-1.2999999999999972,5.66,111,150,119,146,303,327,298
289,593334,"Germán, Domingo",1384,20.9,0.176,0.044,0.222,0.221,0.222,0.322,0.273,12,68,83.9,8.9,2402,85.8,85.43,43,147,142,-0.3999999999999915,6.18,115,148,119,152,296,328,290
289,623149,"Sewald, Paul",607,47.6,0.188,0.174,0.25,0.362,0.254,0.195,0.156,13,69,85.2,16.8,2458,83.6,83.92,41,120,169,0.30000000000001137,6.58,113,147,118,147,292,321,302
289,686973,"Varland, Louie",918,31.5,0.279,0.191,0.308,0.471,0.344,0.334,0.264,19,68,90.2,7.3,2347,89,90.18,42,165,124,1.2000000000000028,6.89,109,149,120,149,297,329,290
288,674003,"Bradford, Cody",520,55.4,0.2,0.262,0.233,0.462,0.29,0.264,0.166,13,65,92.2,31,2145,90.2,91.85,30,157,131,1.7000000000000028,7.35,113,150,118,148,306,331,301
288,596295,"Gomber, Austin",1522,18.9,0.293,0.2,0.273,0.493,0.353,0.353,0.287,22,75,85.5,7.7,1630,81.9,83.1,27,141,147,1.1999999999999886,6.82,108,150,125,146,305,332,300
288,592836,"Walker, Taijuan",1635,17.6,0.263,0.447,0.227,0.711,0.489,0.462,0.248,10,38,96.3,24.6,2153,93.2,92.59,26,98,190,-0.6000000000000085,5.97,112,147,115,150,293,323,298
288,641482,"Cortes, Nestor",1004,28.7,0.26,0.26,0.25,0.521,0.357,0.358,0.247,19,73,90.7,24.1,2397,86.5,86.09,34,163,125,-0.4000000000000057,5.84,110,152,119,151,304,328,288
287,606149,"Gallegos, Giovanny",585,49.1,0.264,0.167,0.304,0.431,0.311,0.301,0.258,19,72,92.8,20.1,2335,93.8,90.46,24,128,159,-3.299999999999997,5.77,114,149,117,148,298,316,300
287,657514,"Bernardino, Brennan",478,60,0.2,0.04,0.25,0.24,0.229,0.295,0.258,15,75,89.6,0.9,2094,91.1,90.09,25,133,154,-1,5.99,106,150,114,150,290,323,287
287,686218,"Sheehan, Emmet",438,65.5,0.207,0.172,0.189,0.379,0.304,0.343,0.218,12,58,91.1,25.7,2299,95.7,96.49,23,150,137,0.7999999999999972,6.7,113,149,119,151,300,319,299
286,572955,"Johnson, Pierce",694,41.2,0.368,0.316,0.375,0.684,0.498,0.454,0.317,14,38,93.8,17.2,2303,96,95.64,21,113,173,-0.4000000000000057,5.96,108,146,118,146,301,330,299
286,656222,"Beeks, Jalen",642,44.5,0.279,0.103,0.367,0.382,0.298,0.299,0.233,19,68,90.8,4.9,1922,89.7,89.62,39,127,159,-0.10000000000000853,6.38,102,148,120,145,299,325,299
285,682847,"Ortiz, Luis L.",879,32.4,0.267,0.253,0.313,0.52,0.362,0.342,0.249,20,75,90.5,6.5,2419,85.6,86.55,48,134,151,1,6.79,108,149,115,149,298,320,294
285,660271,"Ohtani, Shohei",1714,16.6,0.31,0.241,0.341,0.552,0.418,0.444,0.323,18,58,89,11.1,2375,88.7,89.72,33,148,137,1,6.84,113,148,112,149,297,327,302
284,594902,"Lively, Ben",852,33.3,0.352,0.282,0.328,0.634,0.443,0.442,0.335,25,71,90.6,21,1999,90.6,92,23,131,153,1.4000000000000057,7.02,113,148,122,150,291,322,295
284,605397,"Musgrove, Joe",1244,22.8,0.226,0.145,0.333,0.371,0.277,0.262,0.213,14,62,89.5,5.4,2751,81.4,80.64,40,115,169,-0.8000000000000114,6.14,114,149,117,151,288,319,292
284,607536,"Freeland, Kyle",1602,17.7,0.231,0.138,0.224,0.369,0.267,0.299,0.26,15,65,83.4,14.9,2345,88.3,89.36,20,155,129,1.1000000000000085,6.75,109,148,120,147,305,332,299
284,666808,"Doval, Camilo",715,39.7,0.121,0.091,0.212,0.212,0.213,0.235,0.147,8,66,82.5,11.9,2447,89.2,89.76,72,151,133,0.5999999999999943,6.6,112,149,118,150,294,322,300
284,665795,"Cabrera, Edward",1213,23.4,0.209,0.164,0.423,0.373,0.3,0.277,0.184,14,67,95.2,5.7,2593,83.9,84.07,47,112,172,0.19999999999998863,6.42,113,148,115,150,299,320,298
284,670174,"Winckowski, Josh",772,36.8,0.368,0.276,0.349,0.645,0.456,0.396,0.301,28,76,91.4,3.4,2034,95.8,96.37,25,145,139,0.6000000000000085,6.68,107,151,117,150,289,325,291
283,693433,"Woo, Bryan",566,50,0.22,0.203,0.333,0.424,0.321,0.284,0.177,13,59,92.7,28.7,2210,95.2,96.14,50,157,126,0.8999999999999915,6.88,110,146,120,147,292,320,293
283,543243,"Gray, Sonny",1729,16.4,0.237,0.119,0.361,0.356,0.357,0.361,0.221,14,59,90.4,5.7,2434,92.7,93.15,25,110,173,0.3999999999999915,6.53,110,151,122,147,300,329,291
282,665625,"Peguero, Elvis",562,50.2,0.182,0.061,0.256,0.242,0.24,0.271,0.202,12,66,87.7,9.4,2472,90.5,91.51,56,132,150,1,6.83,111,150,117,148,297,322,292
281,518397,"Alexander, Scott",339,82.9,0.226,0.095,0.24,0.321,0.266,0.339,0.29,19,84,90.1,-4.2,2237,92.9,93.03,29,162,119,0.09999999999999432,6.24,108,149,114,146,297,324,294
281,656288,"Canning, Griffin",1358,20.7,0.172,0.115,0.194,0.287,0.247,0.305,0.238,15,87,89,0,1788,90.3,89.47,43,175,106,-0.7999999999999972,5.81,111,148,118,149,299,329,302
281,680686,"Gray, Josiah",1836,15.3,0.258,0.136,0.348,0.394,0.296,0.286,0.242,17,66,88.4,8,2377,82.4,81.67,35,124,157,-0.7000000000000028,5.62,120,147,117,148,307,331,311
281,543475,"Lyles, Jordan",1615,17.4,0.2,0.156,0.267,0.356,0.258,0.286,0.209,9,45,90.6,8,2485,79.3,79.53,22,92,189,0.20000000000000284,6.65,114,148,115,148,299,329,293
281,453286,"Scherzer, Max",1554,18.1,0.276,0.329,0.277,0.605,0.373,0.33,0.257,21,76,87,20.2,2329,83.7,83.62,49,152,129,-0.10000000000000853,6.25,111,150,118,149,299,327,296
280,665625,"Peguero, Elvis",562,49.8,0.239,0.015,0.286,0.254,0.28,0.305,0.245,16,67,88.1,4.6,1852,95.7,96.97,30,131,149,1.2999999999999972,6.99,112,149,116,147,297,322,292
279,446372,"Kluber, Corey",990,28.2,0.247,0.233,0.292,0.479,0.326,0.256,0.197,18,73,86,19.5,2555,80.5,79.89,37,142,137,-0.5999999999999943,6.34,108,150,118,151,287,325,290
279,596295,"Gomber, Austin",1522,18.3,0.289,0.105,0.323,0.395,0.306,0.307,0.269,22,76,87.4,9.7,2391,85.2,86.36,36,145,134,1.2000000000000028,6.73,108,147,123,147,299,329,301
278,425794,"Wainwright, Adam",962,28.9,0.316,0.158,0.344,0.474,0.356,0.384,0.333,24,76,88.6,15.6,2634,71.6,66.36,23,130,148,-5.199999999999989,6.3,113,148,119,148,302,317,301
278,605154,"Brebbia, John",503,55.3,0.191,0.162,0.224,0.353,0.252,0.262,0.203,13,68,91.8,23.8,2607,82.7,83.03,34,125,153,0.29999999999999716,6.86,108,150,118,148,300,326,295
278,663556,"McClanahan, Shane",1567,17.7,0.182,0.091,0.22,0.273,0.212,0.345,0.275,10,55,89.8,3.6,2529,83.4,84.57,32,105,173,1.1999999999999886,6.94,102,151,120,146,303,325,297
278,425844,"Greinke, Zack",1437,19.3,0.195,0.026,0.231,0.221,0.192,0.255,0.221,15,77,85.5,16.6,2485,79.3,78.88,33,153,125,-0.3999999999999915,5.93,106,150,117,145,309,328,290
277,650633,"King, Michael",832,33.3,0.293,0.172,0.366,0.466,0.375,0.333,0.256,17,58,80.5,16.3,2783,81.5,81.43,44,109,168,-0.09999999999999432,6.35,112,150,119,151,299,328,289
277,670174,"Winckowski, Josh",772,35.9,0.258,0.048,0.3,0.306,0.298,0.299,0.245,16,62,87.1,10.5,2167,88.8,89.37,38,134,143,0.6000000000000085,6.66,108,149,115,150,287,325,292
277,605135,"Bassitt, Chris",1843,15,0.258,0.242,0.293,0.5,0.358,0.346,0.253,16,62,88.9,18.7,2201,87.3,87.66,37,150,127,0.4000000000000057,6.33,111,148,118,149,288,325,290
277,656222,"Beeks, Jalen",642,43.1,0.2,0.185,0.213,0.385,0.331,0.313,0.201,13,65,87.1,14.2,2049,94.4,95.05,31,131,146,0.6999999999999886,6.65,102,148,116,146,295,322,299
276,666205,"Muller, Kyle",961,28.7,0.275,0.145,0.276,0.42,0.328,0.37,0.277,19,69,88.9,15.2,2076,86.7,86.91,42,161,115,0.20000000000000284,6.4,108,146,114,148,302,319,294
276,593958,"Rodriguez, Eduardo",1227,22.5,0.153,0.186,0.143,0.339,0.24,0.329,0.237,9,59,87.5,20.5,2192,88.7,88.95,31,141,135,0.29999999999999716,6.31,108,151,115,145,306,327,287
276,656731,"Megill, Tylor",1288,21.4,0.267,0.187,0.333,0.453,0.33,0.369,0.284,20,75,90.4,16,2232,83.6,85.1,39,136,140,1.5,7.32,110,149,119,149,298,325,296
276,607259,"Martinez, Nick",1063,26,0.173,0,0.255,0.173,0.194,0.253,0.205,13,75,81.9,8,1985,80.9,80.38,66,159,117,-0.5,5.97,115,149,117,149,291,322,294
276,694297,"Pfaadt, Brandon",502,55,0.339,0.306,0.34,0.645,0.432,0.408,0.303,21,62,90.9,20.5,2463,93.6,94.45,20,129,147,0.8000000000000114,6.77,112,150,115,150,305,324,298
276,656557,"Houck, Tanner",1064,25.9,0.29,0.145,0.327,0.435,0.341,0.326,0.273,20,69,93.7,1.4,2126,93.4,91.36,29,130,146,-2,6.64,107,151,117,150,290,324,290
276,571578,"Corbin, Patrick",1755,15.7,0.339,0.119,0.346,0.458,0.345,0.431,0.373,20,59,91.5,13.2,2092,91.8,92.26,14,128,148,0.5,6.78,111,148,114,145,308,330,309
276,672391,"Ort, Kaleb",386,71.5,0.25,0.233,0.273,0.483,0.349,0.341,0.226,15,60,89,20.9,2300,95.8,95.48,23,135,141,-0.29999999999999716,6.3,107,146,114,147,289,326,291
275,642545,"Barria, Jaime",889,30.9,0.269,0.25,0.25,0.519,0.351,0.403,0.314,14,52,89.2,19.8,2271,93,92.59,18,132,143,-0.4000000000000057,6.32,111,148,116,148,301,329,301
275,448179,"Hill, Rich",1787,15.4,0.345,0.236,0.362,0.582,0.427,0.441,0.347,19,55,87.7,17.2,2311,83,83.31,28,141,134,0.29999999999999716,6.27,105,150,114,146,302,319,290
275,669302,"Gilbert, Logan",1695,16.2,0.19,0.138,0.217,0.328,0.235,0.323,0.281,11,58,91,11.1,2307,81.1,82.2,37,119,156,1.1000000000000085,7.11,113,147,117,147,289,320,299
275,606149,"Gallegos, Giovanny",585,47,0.167,0.227,0.175,0.394,0.262,0.324,0.25,11,66,87.8,14.9,2408,85.1,82.46,79,153,122,-2.5999999999999943,5.73,115,149,119,148,300,316,298
275,489446,"Yates, Kirby",592,46.5,0.167,0.05,0.25,0.217,0.207,0.267,0.217,10,60,89.3,8.3,1360,86,86.12,49,134,141,0.09999999999999432,6.25,112,150,122,149,310,324,299
275,607192,"Glasnow, Tyler",808,34,0.255,0.176,0.297,0.431,0.34,0.339,0.247,13,51,90.1,1.6,2640,89.5,91.64,65,144,131,2.0999999999999943,7.52,108,147,113,148,297,326,304
274,682227,"Williamson, Brandon",799,34.3,0.242,0.212,0.26,0.455,0.351,0.389,0.278,16,66,93.3,27.7,2121,92.4,91.74,20,122,152,-0.7000000000000028,5.91,111,150,122,148,296,323,295
274,623433,"Anderson, Nick",548,50,0.161,0.125,0.231,0.286,0.202,0.177,0.148,9,56,85.4,25.1,1933,80.7,80.25,46,114,160,-0.4000000000000057,6.06,109,150,122,150,309,327,298
274,668678,"Gallen, Zac",1886,14.5,0.296,0.225,0.34,0.521,0.35,0.339,0.286,21,71,89.1,11.1,2387,89.3,89.71,35,129,145,0.4000000000000057,6.53,110,150,116,149,302,319,294
274,661527,"Martinez, Seth",678,40.4,0.302,0.132,0.429,0.434,0.388,0.382,0.278,16,53,91.8,18,2165,91.1,92.24,26,116,158,1.1000000000000085,7.03,109,147,113,148,291,318,290
274,656849,"Peterson, David",992,27.6,0.295,0.136,0.355,0.432,0.384,0.399,0.281,13,44,87,12.8,2128,92.7,94.13,24,104,170,1.3999999999999915,7.12,111,150,118,149,297,321,291
273,661395,"Duran, Jhoan",593,46,0.222,0.111,0.3,0.333,0.293,0.312,0.244,10,45,85.1,2.5,2099,101.8,102.29,52,156,117,0.5,6.57,112,146,119,149,297,328,290
273,606965,"Devenski, Chris",542,50.4,0.247,0.111,0.321,0.358,0.274,0.268,0.223,20,81,86.1,11,1616,83.5,83.71,52,149,124,0.20000000000000284,6.43,113,146,118,146,301,329,301
272,607067,"Rea, Colin",1297,21,0.127,0.175,0.135,0.302,0.206,0.3,0.208,8,63,87.9,17,2147,93.2,93.7,31,132,140,0.5,6.59,112,149,116,148,298,324,293
272,592789,"Syndergaard, Noah",884,30.8,0.309,0.221,0.293,0.529,0.383,0.386,0.3,21,68,89.5,10.6,2135,92.3,92.73,21,135,137,0.4000000000000057,6.6,112,149,115,150,297,317,296
271,663941,"Beck, Tristan",756,35.8,0.281,0.175,0.289,0.456,0.333,0.355,0.286,16,57,89,15.1,2401,87.2,88.23,34,140,131,1,6.8,106,150,117,148,298,328,295
271,446372,"Kluber, Corey",990,27.4,0.333,0.417,0.271,0.75,0.49,0.498,0.343,20,60,90.6,24.1,2480,86.1,86.31,27,147,124,0.20000000000000284,6.48,110,147,118,150,288,325,291
271,691587,"Pérez, Eury",881,30.8,0.194,0.181,0.293,0.375,0.257,0.23,0.168,14,72,87,11.1,2373,86.7,87.65,59,139,132,0.8999999999999915,6.91,109,149,117,148,305,319,292
271,669211,"Akin, Keegan",452,60,0.273,0.109,0.412,0.382,0.296,0.306,0.243,15,55,87.9,16.8,2307,93.6,92.53,34,147,124,-1.0999999999999943,5.81,105,147,115,144,300,325,295
270,506433,"Darvish, Yu",1509,17.9,0.458,0.354,0.5,0.813,0.559,0.436,0.351,22,48,87.7,13.3,2828,85.3,85.75,26,110,160,0.5,6.41,116,148,112,151,287,323,296
270,641771,"Kuhl, Chad",770,35.1,0.444,0.25,0.424,0.694,0.531,0.642,0.491,16,36,96.9,18.6,2220,94,94.63,16,91,179,0.5999999999999943,6.71,113,147,114,146,303,328,307
270,543272,"Hand, Brad",578,46.7,0.233,0.25,0.344,0.483,0.336,0.256,0.177,14,60,85,24.2,2371,81.1,80.45,40,127,143,-0.6999999999999886,5.71,111,147,121,147,296,327,297
270,579328,"Kikuchi, Yusei",1681,16.1,0.273,0.109,0.35,0.382,0.296,0.257,0.233,15,55,86.4,16.8,2511,83.4,84.39,34,115,155,1,6.74,105,151,126,146,298,325,283
270,571946,"Miller, Shelby",477,56.6,0.077,0.058,0.088,0.135,0.226,0.37,0.206,4,52,91.8,9.1,2291,93.2,94.89,31,104,166,1.7000000000000028,7.31,115,150,121,151,296,319,298
270,596112,"Stephenson, Robert",447,60.4,0.154,0.138,0.222,0.292,0.228,0.256,0.173,10,65,87.8,18.7,2933,86,85.73,74,157,113,-0.29999999999999716,6,107,147,113,147,299,322,296
270,592826,"Velasquez, Vince",650,41.5,0.314,0.196,0.368,0.51,0.408,0.437,0.327,16,51,93.6,22.8,2471,93.2,94.06,28,126,144,0.8999999999999915,6.75,107,148,111,150,298,321,302
270,607536,"Freeland, Kyle",1602,16.9,0.267,0.14,0.385,0.407,0.316,0.303,0.237,23,86,88.9,9.2,2364,79.9,81,41,131,139,1.0999999999999943,6.75,111,149,124,147,304,332,299
270,593974,"Peralta, Wandy",589,45.8,0.197,0.113,0.231,0.31,0.291,0.34,0.265,14,71,85.7,-3.1,2190,89.3,88.31,48,135,135,-1,5.94,110,150,119,150,300,327,287
270,687330,"Kelly, Kevin",649,41.6,0.177,0.065,0.229,0.242,0.205,0.227,0.203,11,62,81.9,24.7,2477,76.3,77.13,32,114,156,0.7999999999999972,7.23,106,150,121,148,299,325,297
269,641927,"Ober, Bailey",1258,21.4,0.234,0.266,0.268,0.5,0.33,0.349,0.257,15,64,88.4,20.5,2115,81.3,83,41,130,139,1.7000000000000028,7.37,111,150,123,149,300,328,289
269,669438,"Englert, Mason",898,30,0.295,0.426,0.234,0.721,0.442,0.472,0.326,18,61,93,23.9,2169,91.1,90.86,14,126,143,-0.19999999999998863,6.16,112,148,119,146,298,327,296
269,664199,"Clarke, Taylor",735,36.6,0.23,0.18,0.286,0.41,0.32,0.28,0.181,14,61,87.4,21.7,2186,88.6,88.49,52,154,115,-0.09999999999999432,6.27,109,149,118,147,301,328,292
268,605483,"Snell, Blake",1845,14.5,0.109,0.087,0.16,0.196,0.185,0.241,0.171,5,46,84.9,11.5,2334,88.5,89.4,53,104,164,0.9000000000000057,6.84,112,150,119,149,298,321,293
268,453268,"Bard, Daniel",556,48.2,0.186,0.203,0.22,0.39,0.309,0.353,0.217,11,59,86.8,23.2,2670,86.9,86.91,34,130,138,0,5.98,109,147,122,146,299,325,298
268,641656,"Hamilton, Ian",501,53.5,0.182,0.091,0.275,0.273,0.23,0.283,0.219,12,66,85.1,7.1,1524,88.2,87.47,62,155,113,-0.7000000000000028,5.93,111,147,117,150,299,327,290
268,519151,"Pressly, Ryan",618,43.4,0.173,0.111,0.211,0.284,0.206,0.244,0.22,14,81,90.7,-1.2,2745,89.7,89.78,61,170,98,0.09999999999999432,6.21,109,149,112,147,296,325,294
268,671106,"Allen, Logan",1112,24.1,0.232,0.107,0.325,0.339,0.288,0.288,0.236,13,56,85.1,2.9,2266,78.8,78.93,36,133,135,0.10000000000000853,6.49,111,150,115,148,293,314,295
267,676760,"Marinaccio, Ron",753,35.5,0.236,0.145,0.333,0.382,0.346,0.312,0.182,13,55,79.9,5.6,1951,82.9,83.3,39,117,150,0.3999999999999915,6.71,113,147,114,151,296,327,289
266,665152,"Kremer, Dean",1745,15.2,0.25,0.097,0.262,0.347,0.298,0.367,0.313,18,72,90.4,12.1,1993,92.1,92.2,9,121,145,0.10000000000000853,6.37,107,150,118,146,307,325,294
266,666745,"Brito, Jhony",884,30.1,0.23,0.176,0.255,0.405,0.294,0.32,0.233,17,74,87.6,11.1,1688,88.4,88.28,41,154,112,-0.10000000000000853,6.3,113,148,115,151,297,328,290
266,623167,"Flexen, Chris",728,36.5,0.351,0.333,0.35,0.684,0.481,0.455,0.337,20,57,95.3,19,2111,91.8,91.7,27,135,131,-0.09999999999999432,6.26,109,147,121,145,292,320,295
265,659275,"Lamet, Dinelson",563,47.1,0.309,0.309,0.481,0.618,0.408,0.271,0.185,17,55,90.7,22.1,2584,85.9,85.23,46,126,139,-0.7000000000000028,5.84,112,148,118,147,299,331,298
265,623433,"Anderson, Nick",548,48.4,0.274,0.151,0.327,0.425,0.329,0.385,0.307,20,73,95.2,10,2097,94.2,94.09,26,141,124,-0.10000000000000853,6.1,113,151,121,150,310,327,297
264,543243,"Gray, Sonny",1729,15.3,0.234,0.064,0.268,0.298,0.248,0.322,0.28,11,47,89,8,2692,87.6,88.14,34,119,145,0.5,6.48,109,149,120,148,299,328,293
264,612434,"Castro, Miguel",579,45.6,0.129,0.114,0.149,0.243,0.179,0.243,0.187,9,70,85.7,19.7,2786,84,84.66,42,128,136,0.7000000000000028,6.63,110,150,118,148,304,319,294
264,596295,"Gomber, Austin",1522,17.3,0.183,0.169,0.275,0.352,0.25,0.268,0.198,13,71,88,0.2,2515,77.9,78.44,40,115,149,0.5,6.6,109,149,125,147,302,330,300
264,623465,"Phillips, Evan",562,47,0.116,0.072,0.189,0.188,0.146,0.227,0.188,8,69,92.2,16.4,2501,85.5,85.71,54,126,138,0.20000000000000284,6.48,112,150,119,149,303,319,292
264,477132,"Kershaw, Clayton",1477,17.9,0.188,0.063,0.289,0.25,0.197,0.197,0.173,12,64,81.3,8.6,2300,73.6,73.39,45,125,139,-0.19999999999998863,6.37,111,152,118,147,304,318,289
263,680694,"Bradish, Kyle",1479,17.8,0.246,0.148,0.265,0.393,0.329,0.376,0.294,15,61,89.3,0.3,2164,94.6,95.04,12,121,142,0.4000000000000057,6.54,107,150,118,145,307,324,292
263,656232,"Bielak, Brandon",989,26.6,0.302,0.27,0.333,0.571,0.408,0.381,0.271,19,63,90.3,12,2409,92.2,90.97,17,108,155,-1.2000000000000028,5.56,111,148,111,150,291,322,288
263,666374,"Brash, Matt",707,37.2,0.267,0.044,0.429,0.311,0.333,0.326,0.215,12,45,92.8,11.9,2273,97.9,98.34,32,108,155,0.3999999999999915,6.53,107,145,116,145,290,319,295
262,656464,"Ginkel, Kevin",565,46.4,0.241,0.13,0.279,0.37,0.305,0.352,0.272,13,54,87.8,8.3,2405,95.8,96.72,28,128,134,0.9000000000000057,6.9,115,151,119,150,302,321,294
262,668909,"Williams, Gavin",453,57.8,0.241,0.204,0.275,0.444,0.341,0.359,0.285,13,54,89.6,16.2,2211,95.7,97.86,35,134,128,2.200000000000003,7.47,112,149,115,149,298,316,293
262,623211,"Brazoban, Huascar",760,34.5,0.211,0.14,0.303,0.351,0.287,0.244,0.168,12,57,83.9,7.9,2361,87.2,86.5,43,115,147,-0.7000000000000028,5.9,109,150,118,148,302,320,292
262,664285,"Valdez, Framber",1747,15,0.145,0.13,0.296,0.275,0.199,0.197,0.152,10,69,87.7,14.2,2642,84.6,83.97,58,126,136,-0.5999999999999943,5.9,109,150,114,149,293,322,290
262,608723,"Voth, Austin",608,43.1,0.269,0.135,0.375,0.404,0.344,0.328,0.238,14,52,89.3,23.4,2318,93.3,93.4,29,123,139,0.10000000000000853,6.42,110,148,118,149,299,324,294
261,675540,"Curry, Xzavion",773,33.8,0.258,0.177,0.269,0.435,0.313,0.363,0.308,16,62,90.7,20.9,2418,85.5,85.49,26,130,131,0,6.13,111,150,120,149,297,314,291
261,656232,"Bielak, Brandon",989,26.4,0.208,0.153,0.265,0.361,0.271,0.337,0.284,15,72,88,9.2,1873,87.1,85.88,52,151,110,-1.1999999999999886,5.57,112,148,112,149,289,323,287
260,446372,"Kluber, Corey",990,26.3,0.404,0.456,0.378,0.86,0.55,0.469,0.335,23,57,91.3,19.7,2195,88.2,86.75,10,99,161,-1.5,6.55,107,150,118,150,287,325,291
260,669212,"Morgan, Eli",639,40.7,0.32,0.28,0.394,0.6,0.416,0.413,0.296,16,50,90.5,15.5,2270,92.4,93.07,32,129,131,0.6999999999999886,6.73,114,149,115,149,297,314,291
259,678394,"Bello, Brayan",1430,18.1,0.326,0.217,0.342,0.543,0.39,0.352,0.267,15,46,91.2,4.2,2342,85,85.05,15,86,173,0,6.28,108,150,115,149,289,325,289
259,680694,"Bradish, Kyle",1479,17.5,0.159,0.029,0.224,0.188,0.165,0.229,0.224,11,69,88.9,3.1,2601,84.6,84.53,41,129,130,-0.09999999999999432,6.36,113,148,115,148,299,324,295
259,608371,"Sims, Lucas",616,42,0.155,0.19,0.176,0.345,0.296,0.306,0.168,9,58,87.2,19.2,2621,94.4,93.4,31,114,145,-1,5.73,110,147,122,148,292,321,296
259,621237,"Alvarado, José",446,58.1,0.241,0.155,0.3,0.397,0.299,0.334,0.287,14,58,89.4,8.2,2139,99,99.96,33,130,129,1,6.87,111,147,114,148,294,324,290
259,663567,"Lambert, Peter",594,43.6,0.3,0.34,0.316,0.64,0.433,0.382,0.259,15,50,95,17.5,2273,93.9,94.28,21,115,144,0.3999999999999915,6.33,112,148,122,148,303,328,301
257,622072,"Wood, Alex",962,26.7,0.279,0.206,0.326,0.485,0.386,0.359,0.228,19,68,88.6,11.3,1997,82.7,82.13,34,122,135,-0.6000000000000085,6.21,107,152,118,148,299,323,295
256,669194,"Nelson, Ryne",1650,15.5,0.324,0.189,0.35,0.514,0.383,0.351,0.278,24,74,89.8,7.3,2325,85.8,86.58,28,127,129,0.7999999999999972,6.59,109,150,117,147,303,320,293
